house_no,street,city,state,zip_raw,zip_clean
340,MAPLE STREET,BROOKLYN,NY,112250000,11225
130,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
130,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
2946,W 23RD ST,BROOKLYN,NY,112240000,11224
602,HEGEMAN AVENUE,BROOKLYN,NY,112070000,11207
549,MACDONOUGH STREET,BROOKLYN,NY,112330000,11233
87,CARLTON AVENUE,BROOKLYN,NY,112050000,11205
29,MOORE STREET,BROOKLYN,NY,112060000,11206
1430,FREEPORT LOOP,BROOKLYN,NY,112390000,11239
1430,FREEPORT LOOP,BROOKLYN,NY,112390000,11239
1430,FREEPORT LOOP,BROOKLYN,NY,112390000,11239
669,MILLER AVENUE,BROOKLYN,NY,112070000,11207
2750,WEST 33RD STREET,BROOKLYN,NY,112240000,11224
1420,FREEPORT LOOP,BROOKLYN,NY,112390000,11239
1420,FREEPORT LOOP,BROOKLYN,NY,112390000,11239
86,EAST 94TH STREET,BROOKLYN,NY,112120000,11212
11325,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
11325,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
288,BAY 38TH STREET,BROOKLYN,NY,112140000,11214
11325,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
2401,NEWKIRK AVENUE,BROOKLYN,NY,112260000,11226
415,EAST 17TH STREET,BROOKLYN,NY,112260000,11226
1040,PARK PLACE,BROOKLYN,NY,112130000,11213
952,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
1415,LIDEN BLVD,BROOKLYN,NY,112120000,11212
1016,50TH STREET,BROOKLYN,NY,112190000,11219
322,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
11325,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
11325,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
92,TAPSCOTT STREET,BROOKLYN,NY,112120000,11212
82,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
309,LAFAYETTE AVENUE,BROOKLYN,NY,112380000,11238
82,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
1775,EAST 18TH STREET,BROOKLYN,NY,112290000,11229
1461,SHORE PARKWAY,BROOKLYN,NY,112140000,11214
2078,CROPSEY AVENUE,BROOKLYN,NY,112140000,11214
1355,64TH STREET,BROOKLYN,NY,112190000,11219
1775,EAST 18TH STREET,BROOKLYN,NY,112290000,11229
2078,CROPSEY AVENUE,BROOKLYN,NY,112140000,11214
2940,OCEAN PARKWAY,BROOKLYN,NY,112350000,11235
1441,MYRTLE AVENUE,BROOKLYN,NY,112370000,11237
756,MYRTLE AVENUE,BROOKLYN,NY,112060000,11206
699,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
3220,AVE H,BROOKLYN,NY,112100000,11210
439,13TH STREET,BROOKLYN,NY,112150000,11215
2411,CLARENDON ROAD,BROOKLYN,NY,112260000,11226
647,ALBANY AVENUE,BROOKLYN,NY,112030000,11203
3133,BRIGHTON 7TH STREET,BROOKLYN,NY,112350000,11235
142,EAST 55TH ST,BROOKLYN,NY,112030000,11203
1014,LENOX ROAD,BROOKLYN,NY,112120000,11212
825,CROWN STREET,BROOKLYN,NY,112130000,11213
1273,PACIFIC STREET,BROOKLYN,NY,112160000,11216
75,OCEAN AVENUE,BROOKLYN,NY,112250000,11225
141,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
ONE,74TH STREET,BROOKLYN,NY,112090000,11209
111,EAST 21 STREET,BROOKLYN,NY,112260000,11226
ONE,74TH STREET,BROOKLYN,NY,112090000,11209
1725,EMMONS AVENUE,BROOKLYN,NY,112350000,11235
507,41ST STREET,BROOKLYN,NY,112200000,11220
1579,STERLING PLACE,BROOKLYN,NY,112130000,11213
191,E. 55TH STREET,BROOKLYN,NY,112030000,11203
95,LUQUER STREET,BROOKLYN,NY,112310000,11231
319,NEW YORK AVENUE,BROOKLYN,NY,112130000,11213
1725,STERLING PLACE,BROOKLYN,NY,112330000,11233
1415,LINDEN BLVD,BROOKLYN,NY,112120000,11212
315,NEW YORK AVENUE,BROOKLYN,NY,112130000,11213
413,RUTLAND ROAD,BROOKLYN,NY,112030000,11203
133,NEWELL STREET,BROOKLYN,NY,112220000,11222
528,SIXTH AVENUE,BROOKLYN,NY,112150000,11215
3133,BRIGHTON 7TH STREET,BROOKLYN,NY,112350000,11235
1653,65TH STREET,BROOKLYN,NY,112040000,11204
2935,OCEAN PARKWAY,BROOKLYN,NY,112350000,11235
323,82ND STREET,BROOKLYN,NY,112090000,11209
1693,65TH STREET,BROOKLYN,NY,112040000,11204
1865,77TH STREET,BROOKLYN,NY,112140000,11214
2946,W 23RD STREET,BROOKLYN,NY,112240000,11224
575,HERKIMER STREET,BROOKLYN,NY,112130000,11213
51,STRATFORD ROAD,BROOKLYN,NY,112180000,11218
1693,65TH STREET,BROOKLYN,NY,112040000,11204
279,STONE AVENUE,BROOKLYN,NY,112120000,11212
2116,DITMAS AVENUE,BROOKLYN,NY,112260000,11226
2116,DITMAS AVENUE,BROOKLYN,NY,112260000,11226
3033,CONEY ISLAND AVENUE,BROOKLYN,NY,112350000,11235
745,EAST 31ST STREET,BROOKLYN,NY,112100000,11210
1616,PRESIDENT STREET,BROOKLYN,NY,112130000,11213
380,PARK PLACE,BROOKLYN,NY,112380000,11238
1030,WILLMOHR STREET,BROOKLYN,NY,112120000,11212
8223,BAY PARKWAY,BROOKLYN,NY,112140000,11214
745,EAST 31ST STREET,BROOKLYN,NY,112100000,11210
8223,BAY PARKWAY,BROOKLYN,NY,112140000,11214
540,OCEAN PARKWAY,BROOKLYN,NY,112180000,11218
555,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
50,LENOX ROAD,BROOKLYN,NY,112260000,11226
555,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
2901,OCEAN PARKWAY,BROOKLYN,NY,112350000,11235
516,BAINBRIDGE STREET,BROOKLYN,NY,112330000,11233
555,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
2,MACON STREET,BROOKLYN,NY,112160000,11216
2,MACON STREET,BROOKLYN,NY,112160000,11216
2,MACON STREET,BROOKLYN,NY,112160000,11216
1090,EAST NEW YORK AVENUE,BROOKLYN,NY,112120000,11212
1090,EAST NEW YORK AVENUE,BROOKLYN,NY,112120000,11212
1090,EAST NEW YORK AVENUE,BROOKLYN,NY,112120000,11212
196,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
114,TROUTMAN STREET,BROOKLYN,NY,112060000,11206
322,BERGEN STREET,BROOKLYN,NY,112170000,11217
1305,DELMAR LOOP,BROOKLYN,NY,112390000,11239
179,FOURTH AVENUE,BROOKLYN,NY,112170000,11217
146,17TH STREET,BROOKLYN,NY,112150000,11215
57,ST. PAUL'S PLACE,BROOKLYN,NY,112260000,11226
95,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
1940,OCEAN AVE,BROOKLYN,NY,112300000,11230
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
325,STOCKHOLM STREET,BROOKLYN,NY,112370000,11237
194,RALPH AVENUE,BROOKLYN,NY,112330000,11233
129,MALCOLM X BLVD.,BROOKLYN,NY,112210000,11221
779,40TH STREET,BROOKLYN,NY,112320000,11232
169,23RD STREET,BROOKLYN,NY,112320000,11232
411,EAST 94TH STREET,BROOKLYN,NY,112120000,11212
535,PARKSIDE AVENUE,BROOKLYN,NY,112260000,11226
29,MOORE STREET,BROOKLYN,NY,112060000,11206
68,ST. PAULS PLACE,BROOKLYN,NY,112260000,11226
3111,GLENWOOD ROAD,BROOKLYN,NY,112100000,11210
50,GREENE AVENUE,BROOKLYN,NY,112380000,11238
2050,EAST 18TH STREET,BROOKLYN,NY,112290000,11229
709,LAFAYETTE AVENUE,BROOKLYN,NY,112210000,11221
928,CRESCENT STREET,BROOKLYN,NY,112080000,11208
2050,EAST 18TH STREET,BROOKLYN,NY,112290000,11229
309,MENAHAN STREET,BROOKLYN,NY,112370000,11237
2050,EAST 18TH STREET,BROOKLYN,NY,112290000,11229
597,GRAND AVENUE,BROOKLYN,NY,112380000,11238
2050,EAST 18TH STREET,BROOKLYN,NY,112290000,11229
1469,BEDFORD AVENUE,BROOKLYN,NY,112160000,11216
11275,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
587,GRAND AVENUE,BROOKLYN,NY,112380000,11238
1075,FLATBUSH AVE.,BROOKLYN,NY,112260000,11226
11275,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
327-,329 FRANKLIN AVENUE,BROOKLYN,NY,112380000,11238
2035,EAST 7 STREET,BROOKLYN,NY,112230000,11223
800,BERGEN STREET,BROOKLYN,NY,112380000,11238
22,DODWORTH STREET,BROOKLYN,NY,112210000,11221
3405,NEPTUNE AVENUE,BROOKLYN,NY,112240000,11224
745,NEW LOTS AVENUE,BROOKLYN,NY,112070000,11207
734,MADISON STREET,BROOKLYN,NY,112210000,11221
3325,NEPTUNE AVENUE,BROOKLYN,NY,112240000,11224
1428,FLATBUSH AVENUE,BROOKLYN,NY,112100000,11210
3325,NEPTUNE AVENUE,BROOKLYN,NY,112240000,11224
1686,PARK PLACE,BROOKLYN,NY,112330000,11233
1038-,50 OCEAN AVENUE,BROOKLYN,NY,112260000,11226
1160,DEAN STREET,BROOKLYN,NY,112160000,11216
1014,PARK PLACE,BROOKLYN,NY,112130000,11213
377,EASTERN PARKWAY,BROOKLYN,NY,112160000,11216
325,CLASSON AVENUE,BROOKLYN,NY,112050000,11205
923 A,GATES AVENUE,BROOKLYN,NY,112210000,11221
345,CLASSON AVENUE,BROOKLYN,NY,112050000,11205
1686,PARK PLACE,BROOKLYN,NY,112330000,11233
3105,AVENUE V,BROOKLYN,NY,112290000,11229
952,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
1686,PARK PLACE,BROOKLYN,NY,112330000,11233
952,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
1682,PARK PLACE,BROOKLYN,NY,112330000,11233
1361,ST. JOHNS PLACE,BROOKLYN,NY,112130000,11213
1682,PARK PLACE,BROOKLYN,NY,112330000,11233
194,HUMBOLDT STREET,BROOKLYN,NY,112060000,11206
1361,ST. JOHNS PLACE,BROOKLYN,NY,112130000,11213
2750,WEST 33RD STREET,BROOKLYN,NY,112240000,11224
117,SOUTH 4TH STREET,BROOKLYN,NY,112110000,11211
1619,LINCOLN PLACE,BROOKLYN,NY,112330000,11233
918,EAST 98 STREET,BROOKLYN,NY,112360000,11236
1247,FLATBUSH AVENUE,BROOKLYN,NY,112260000,11226
11275,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
1247,FLATBUSH AVENUE,BROOKLYN,NY,112260000,11226
1441 -,47 ST. JOHNS PLACE,BROOKLYN,NY,112160000,11216
1087,UNION STREET,BROOKLYN,NY,112250000,11225
11275,SEAVIEW AVENUE,BROOKLYN,NY,112390000,11239
2750,WEST 33RD STREET,BROOKLYN,NY,112240000,11224
2750,WEST 33RD STREET,BROOKLYN,NY,112240000,11224
2750,WEST 33RD STREET,BROOKLYN,NY,112240000,11224
225,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
1441 -,47 ST. JOHNS PLACE,BROOKLYN,NY,112160000,11216
225,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
225,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
225,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
1441 -,47 ST. JOHNS PLACE,BROOKLYN,NY,112160000,11216
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
1441 -,47 ST. JOHNS PLACE,BROOKLYN,NY,112160000,11216
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
1441 -,47 ST. JOHNS PLACE,BROOKLYN,NY,112160000,11216
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
1361,ST. JOHNS PLACE,BROOKLYN,NY,112130000,11213
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
205,CLINTON AVENUE,BROOKLYN,NY,112050000,11205
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
175,ARDSLEY LOOP,BROOKLYN,NY,112390000,11239
1155,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
1408,STERLING PLACE,BROOKLYN,NY,112130000,11213
1155,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
1155,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
201,CLINTON AVENUE,BROOKLYN,NY,112050000,11205
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
355,CLINTON AVENUE,BROOKLYN,NY,112380000,11238
1201,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
125,SCHROEDERS AVENUE,BROOKLYN,NY,112390000,11239
325,CLINTON AVENUE,BROOKLYN,NY,112380000,11238
125,SCHROEDERS AVENUE,BROOKLYN,NY,112390000,11239
125,SCHROEDERS AVENUE,BROOKLYN,NY,112390000,11239
236,E. 16TH STREET,BROOKLYN,NY,112260000,11226
1012,AVENUE K,BROOKLYN,NY,112300000,11230
149,E. 31 STREET,BROOKLYN,NY,112260000,11226
149,E. 31 STREET,BROOKLYN,NY,112260000,11226
236,E. 16TH STREET,BROOKLYN,NY,112260000,11226
163,BLEECKER STREET,BROOKLYN,NY,112210000,11221
163,BLEECKER STREET,BROOKLYN,NY,112210000,11221
100,MARTIN LUTHER KING JR. PL,BROOKLYN,NY,112060000,11206
1635,UNION STREET,BROOKLYN,NY,112130000,11213
317,LEFFERTS AVENUE,BROOKLYN,NY,112250000,11225
2185,PACIFIC STREET,BROOKLYN,NY,112330000,11233
65,DOSCHER STREET,BROOKLYN,NY,112080000,11208
760,EVERGREEN AVENUE,BROOKLYN,NY,112070000,11207
130,CLYMER STREET,BROOKLYN,NY,112490000,11249
2185,PACIFIC STREET,BROOKLYN,NY,112330000,11233
378,CENTRAL AVENUE,BROOKLYN,NY,112210000,11221
308,STERLING STREET,BROOKLYN,NY,112250000,11225
946,EAST 107TH STREET,BROOKLYN,NY,112360000,11236
306,ELLERY STREET,BROOKLYN,NY,112060000,11206
306,ELLERY STREET,BROOKLYN,NY,112060000,11206
85,EAST 43RD STREET,BROOKLYN,NY,112030000,11203
42,LEWIS AVENUE,BROOKLYN,NY,112060000,11206
1085,UNION STREET,BROOKLYN,NY,112250000,11225
3520,NEWKIRK AVENUE,BROOKLYN,NY,112030000,11203
42,LEWIS AVENUE,BROOKLYN,NY,112060000,11206
4750,BEDFORD AVENUE,BROOKLYN,NY,112350000,11235
42,LEWIS AVENUE,BROOKLYN,NY,112060000,11206
4750,BEDFORD AVENUE,BROOKLYN,NY,112350000,11235
98,ELLERY STREET,BROOKLYN,NY,112060000,11206
282,COOPER STREET,BROOKLYN,NY,112370000,11237
98,ELLERY STREET,BROOKLYN,NY,112060000,11206
611,MARCY AVENUE,BROOKLYN,NY,112060000,11206
611,MARCY AVENUE,BROOKLYN,NY,112060000,11206
103,CHAUNCEY STREET,BROOKLYN,NY,112330000,11233
213,WYCKOFF AVENUE,BROOKLYN,NY,112370000,11237
1493,GATES AVENUE,BROOKLYN,NY,112370000,11237
224,YORK STREET,BROOKLYN,NY,112010000,11201
2770,OCEAN AVENUE,BROOKLYN,NY,112290000,11229
1810,CORTELYOU ROAD,BROOKLYN,NY,112260000,11226
915,STERLING PLACE.,BROOKLYN,NY,112160000,11216
677,EVERGREEN AVE.,BROOKLYN,NY,112070000,11207
1576,OCEAN AVE.,BROOKLYN,NY,112300000,11230
455,E. 92 STREET,BROOKLYN,NY,112120000,11212
945,E.26TH STREET,BROOKLYN,NY,112100000,11210
45,TWINS PINES DRIVE,BROOKLYN,NY,112390000,11239
1479,DAHILL ROAD.,BROOKLYN,NY,112040000,11204
480,EAST 23RD STREET,BROOKLYN,NY,112260000,11226
1529,DAHILL ROAD.,BROOKLYN,NY,112040000,11204
2075,EAST 16TH STREET,BROOKLYN,NY,112290000,11229
105,CARLTON AVENUE,BROOKLYN,NY,112050000,11205
1236,PACIFIC STREET,BROOKLYN,NY,112160000,11216
60,EAST 93RD STREET,BROOKLYN,NY,112120000,11212
1512,PARK PLACE,BROOKLYN,NY,112130000,11213
537,HERZL STREET,BROOKLYN,NY,112120000,11212
466,ROCKAWAY PARKWAY.,BROOKLYN,NY,112120000,11212
466,ROCKAWAY PARKWAY.,BROOKLYN,NY,112120000,11212
888-,914 EAST 96 STREET,BROOKLYN,NY,112360000,11236
675,LINDEN BLVD.,BROOKLYN,NY,112030000,11203
415,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
320,61ST STREET,BROOKLYN,NY,112200000,11220
2336,PACIFIC STREET,BROOKLYN,NY,112330000,11233
SEE,SUPERVISOR,BROOKLYN,NY,111110000,11111
2336,PACIFIC STREET,BROOKLYN,NY,112330000,11233
1854,EASTERN PARKWAY,BROOKLYN,NY,112330000,11233
1772,46TH STREET,BROOKLYN,NY,112040000,11204
1800,PITKIN AVENUE,BROOKLYN,NY,112120000,11212
1800,PITKIN AVENUE,BROOKLYN,NY,112120000,11212
1800,PITKIN AVENUE,BROOKLYN,NY,112120000,11212
1800,PITKIN AVENUE,BROOKLYN,NY,112230000,11223
1581,PRESIDENT STREET,BROOKLYN,NY,112130000,11213
2907,BRIGHTON 8TH STREET,BROOKLYN,NY,112350000,11235
473,EAST 92ND STREET,C8OOKLYN,NY,112120000,11212
2907,BRIGHTON 8TH STREET,BROOKLYN,NY,112350000,11235
2525,BEDFORD AVENUE,BROOKLYN,NY,112260000,11226
2357,BEDFORD AVENUE,BROOKLYN,NY,112260000,11226
1177,EAST 98TH STREET,BROOKLYN,NY,112360000,11236
1800,OCEAN PARKWAY,BROOKLYN,NY,112230000,11223
1500,OCEAN PARKWAY,BROOKLYN,NY,112230000,11223
2160,CATON AVENUE,BROOKLYN,NY,112260000,11226
127,MCKINLEY AVENUE,BROOKLYN,NY,112080000,11208
101,WELDON STREET,BROOKLYN,NY,112080000,11208
101,WELDON STREET,BROOKLYN,NY,112080000,11208
1780,WEST 3RD STREET,BROOKLYN,NY,112230000,11223
101,WELDON STREET,BROOKLYN,NY,112080000,11208
373,WASHINGTON AVENUE,BROOKLYN,NY,112380000,11238
34,PAERDEGAT ST.,BROOKLYN,NY,112360000,11236
2166,PITKIN AVENUE,BROOKLYN,NY,112070000,11207
475,HENDRIX STREET,BROOKLYN,NY,112070000,11207
10,STRATFORD ROAD,BROOKLYN,NY,112180000,11218
460,SCHENCK AVENUE,BROOKLYN,NY,112070000,11207
475,HENDRIX STREET,BROOKLYN,NY,112070000,11207
30,MARTENSE STREET,BROOKLYN,NY,112260000,11226
682,MADISON STREET,BROOKLYN,NY,112210000,11221
2300,OCEAN AVENUE,BROOKLYN,NY,112290000,11229
605,LOUISIANA AVENUE,BROOKLYN,NY,112390000,11239
2300,OCEAN AVENUE,BROOKLYN,NY,112290000,11229
1167,WILLMOHR STREET,BROOKLYN,NY,112120000,11212
657,E. 26TH STREET,BROOKLYN,NY,112100000,11210
1400,BERGEN STREET,BROOKLYN,NY,112130000,11213
364,93RD STREET,BROOKLYN,NY,112090000,11209
667,EAST 34TH STREET,BROOKLYN,NY,112030000,11203
2060,EAST 19TH STREET,BROOKLYN,NY,112290000,11229
2060,EAST 19TH STREET,BROOKLYN,NY,112290000,11229
263,EAST 91ST STREET,BROOKLYN,NY,112120000,11212
2450,NOSTRAND AVENUE,BROOKLYN,NY,112100000,11210
2450,NOSTRAND AVENUE,BROOKLYN,NY,112100000,11210
2450,NOSTRAND AVENUE,BROOKLYN,NY,112100000,11210
825,SUTTER AVENUE,BROOKLYN,NY,112070000,11207
390,SCHENCK AVENUE,BROOKLYN,NY,112070000,11207
1455,BERGEN ST,BROOKLYN,NY,112130000,11213
475,HENDRIX STREET,BROOKLYN,NY,112070000,11207
627,E 96TH STREET,BROOKLYN,NY,112360000,11236
49-57,CROWN STREET,BROOKLYN,NY,112250000,11225
8410,GLENWOOD ROAD,BROOKLYN,NY,112360000,11236
1609,MCDONALD AVE.,BROOKLYN,NY,112300000,11230
1092,LENOX ROAD,BROOKLYN,NY,112120000,11212
1167,DEAN STREET,BROOKLYN,NY,112160000,11216
1248,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
606,LEONARD STREET,BROOKLYN,NY,112220000,11222
1334,EASTERN PARKWAY,BROOKLYN,NY,112330000,11233
1729,CATON AVENUE,BROOKLYN,NY,112260000,11226
1381,STERLING PLACE,BROOKLYN,NY,112130000,11213
432,SUYDAM STREET,BROOKLYN,NY,112370000,11237
1507,DEKALB AVENUE,BROOKLYN,NY,112370000,11237
415,EAST 17TH STREET,BROOKLYN,NY,112260000,11226
2164,CATON AVENUE,BROOKLYN,NY,112260000,11226
1516,UNION STREET,BROOKLYN,NY,112130000,11213
545,85TH STREET,BROOKLYN,NY,112090000,11209
87,TROY AVENUE,BROOKLYN,NY,112130000,11213
430,OCEAN PARKWAY,BROOKLYN,NY,112180000,11218
270,LENOX ROAD,BROOKLYN,NY,112260000,11226
270,LENOX ROAD,BROOKLYN,NY,112260000,11226
270,LENOX ROAD,BROOKLYN,NY,112260000,11226
450,OCEAN PARKWAY,BROOKLYN,NY,112180000,11218
350,LENOX ROAD,BROOKLYN,NY,112260000,11226
1305,DELMAR LOOP,BROOKLYN,NY,112390000,11239
350,LENOX ROAD,BROOKLYN,NY,112260000,11226
1850,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
2160,CATON AVENUE,BROOKLYN,NY,112260000,11226
135,CLARKSON AVENUE,BROOKLYN,NY,112260000,11226
141,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
135,CLARKSON AVENUE,BROOKLYN,NY,112260000,11226
2015,DORCHESTER ROAD,BROOKLYN,NY,112260000,11226
446,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
87-97,E 93RD STREET,BROOKLYN,NY,112120000,11212
1750,OCEAN PARKWAY,BROOKLYN,NY,112230000,11223
2946,FULTON STREET,BROOKLYN,NY,112070000,11207
107,EAST 56TH STREET,BROOKLYN,NY,112030000,11203
446,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
473,EAST 92ND STREET,BROOKLYN,NY,112120000,11212
473,EAST 92ND STREET,BROOKLYN,NY,112120000,11212
1547,PRESIDENT STREET,BROOKLYN,NY,112130000,11213
150,NEVINS STREET/,BROOKLYN,NY,112170000,11217
8415,4TH AVENUE,BROOKLYN,NY,112090000,11209
1165,EAST 54TH STREET,BROOKLYN,NY,112340000,11234
391,KOSCIUSZKO STREET,BROOKLYN,NY,112210000,11221
601,SNEDIKER AVENUE,BROOKLYN,NY,112070000,11207
77,GARFIELD PLACE,BROOKLYN,NY,112150000,11215
332,BERGEN STREET,BROOKLYN,NY,112170000,11217
1833,EAST 12TH STREET,BROOKLYN,NY,112290000,11229
636,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
636,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
2907,BRIGHTON 8TH STREET,BROOKLYN,NY,112350000,11235
4611,12TH AVENUE,BROOKLYN,NY,112190000,11219
873,ST JOHNS PLACE,BROOKLYN,NY,112160000,11216
639,ALBANY AVENUE,BROOKLYN,NY,112030000,11203
636,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
441,WILSON AVENUE,BROOKLYN,NY,112210000,11221
636,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
307,EASTERN PARKWAY,BROOKLYN,NY,112380000,11238
636,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
2104,CATON AVENUE,BROOKLYN,NY,112260000,11226
636,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
1510,CARROLL STREET,BROOKLYN,NY,112130000,11213
1334,HANCOCK STREET,BROOKLYN,NY,112270000,11227
276,IRVING AVENUE,BROOKLYN,NY,112370000,11237
1510,CARROLL STREET,BROOKLYN,NY,112130000,11213
276,IRVING AVENUE,BROOKLYN,NY,112370000,11237
1561,STERLING PLACE,BROOKLYN,NY,112250000,11225
156,EAST 56TH STREET,BROOKLYN,NY,112030000,11203
2415,NEWKIRK AVENUE,BROOKLYN,NY,112260000,11226
156,EAST 56TH STREET,BROOKLYN,NY,112030000,11203
2415,NEWKIRK AVENUE,BROOKLYN,NY,112260000,11226
349,ETNA STREET,BROOKLYN,NY,112080000,11208
15,MACKAY PLACE,BROOKLYN,NY,112090000,11209
748,SUTTER AVENUE,BROOKLYN,NY,112080000,11208
748,SUTTER AVENUE,BROOKLYN,NY,112080000,11208
322,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
416,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
1467,PACIFIC ST,BROOKLYN,NY,112160000,11216
1608,UNION STREET,BROOKLYN,NY,112130000,11213
232,TOMPKINS AVENUE,BROOKLYN,NY,112160000,11216
60,VERMONT STREET,BROOKLYN,NY,112070000,11207
1334,EASTERN PARKWAY,BROOKLYN,NY,112330000,11233
1753,STERLING PLACE,BROOKLYN,NY,112330000,11233
190,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
1006,EAST 36TH STREET,BROOKLYN,NY,112100000,11210
1608,UNION STREET,BROOKLYN,NY,112130000,11213
669,RALPH AVENUE,BROOKLYN,NY,112120000,11212
1012,EAST 36TH STREET,BROOKLYN,NY,112100000,11210
2415,NEWKIRK AVENUE,BROOKLYN,NY,112260000,11226
322,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
883,FRANKLIN AVE,BROOKLYN,NY,112130000,11213
162,EAST 52ND STREET,BROOKLYN,NY,112030000,11203
1350,BEDFORD AVENUE,BROOKLYN,NY,112160000,11216
120,SAPPHINE STREET,BROOKLYN,NY,112080000,11208
3715,15TH AVENUE,BROOKLYN,NY,112180000,11218
628,WILSON AVENUE,BROOKLYN,NY,112070000,11207
250,BROADWAY,NEW YORK,NY,100070000,10007
331,ALABAMA AVENUE,BROOKLYN,NY,112070000,11207
19,REVERE PLACE,BROOKLYN,NY,112130000,11213
776,MACON STREET,BROOKLYN,NY,112330000,11233
790,ELDERTS LANE,BROOKLYN,NY,112080000,11208
952,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
1417,PROSPECT PLACE,BROOKLYN,NY,112130000,11213
433,LAFAYETTE AVENUE,BROOKLYN,NY,112380000,11238
20,DEBEVOISE AVENUE,BROOKLYN,NY,112110000,11211
1230,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
44,MALCOLM X BOULEVARD,BROOKLYN,NY,112210000,11221
663,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
663,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
557,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
105,CARLTON AVENUE,BROOKLYN,NY,112050000,11205
647,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
647,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
105,CARLTON AVENUE,BROOKLYN,NY,112050000,11205
663,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
757,BUSHWICK AVENUE,BROOKLYN,NY,112210000,11221
1255,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
757,BUSHWICK AVENUE,BROOKLYN,NY,112210000,11221
952,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
